attack_don,attack_rec,brood_size,Nest_ID,Date_analysis,Age_A,Age_B,Age_C,direction,brood_ID,row_id,young_end,old_end,phase,date_brood,weight_tot,food_cat,age_diff
A,B,3,7,125,6,5,1,AB,7_2019,3856,2019-05-12,2019-05-22,early,1257_2019,NA,NA,-1
A,B,3,7,125,6,5,1,AB,7_2019,3857,2019-05-12,2019-05-22,early,1257_2019,NA,NA,-1
A,B,3,7,125,6,5,1,AB,7_2019,3858,2019-05-12,2019-05-22,early,1257_2019,NA,NA,-1
A,B,3,7,125,6,5,1,AB,7_2019,3859,2019-05-12,2019-05-22,early,1257_2019,NA,NA,-1
A,B,3,7,125,6,5,1,AB,7_2019,3860,2019-05-12,2019-05-22,early,1257_2019,NA,NA,-1
A,B,3,7,125,6,5,1,AB,7_2019,3861,2019-05-12,2019-05-22,early,1257_2019,NA,NA,-1
A,B,3,7,125,6,5,1,AB,7_2019,3862,2019-05-12,2019-05-22,early,1257_2019,NA,NA,-1
A,B,3,7,125,6,5,1,AB,7_2019,3863,2019-05-12,2019-05-22,early,1257_2019,NA,NA,-1
A,B,3,7,125,6,5,1,AB,7_2019,3864,2019-05-12,2019-05-22,early,1257_2019,NA,NA,-1
A,B,3,7,125,6,5,1,AB,7_2019,3865,2019-05-12,2019-05-22,early,1257_2019,NA,NA,-1
A,B,3,7,125,6,5,1,AB,7_2019,3866,2019-05-12,2019-05-22,early,1257_2019,NA,NA,-1
A,B,3,7,125,6,5,1,AB,7_2019,3867,2019-05-12,2019-05-22,early,1257_2019,NA,NA,-1
A,B,3,7,125,6,5,1,AB,7_2019,3868,2019-05-12,2019-05-22,early,1257_2019,NA,NA,-1
B,A,3,7,125,6,5,1,BA,7_2019,3869,2019-05-12,2019-05-22,early,1257_2019,NA,NA,1
B,A,3,7,125,6,5,1,BA,7_2019,3870,2019-05-12,2019-05-22,early,1257_2019,NA,NA,1
B,A,3,7,125,6,5,1,BA,7_2019,3871,2019-05-12,2019-05-22,early,1257_2019,NA,NA,1
B,A,3,7,125,6,5,1,BA,7_2019,3872,2019-05-12,2019-05-22,early,1257_2019,NA,NA,1
B,A,3,7,125,6,5,1,BA,7_2019,3873,2019-05-12,2019-05-22,early,1257_2019,NA,NA,1
B,A,3,7,125,6,5,1,BA,7_2019,3874,2019-05-12,2019-05-22,early,1257_2019,NA,NA,1
B,A,3,7,125,6,5,1,BA,7_2019,3875,2019-05-12,2019-05-22,early,1257_2019,NA,NA,1
B,A,3,7,125,6,5,1,BA,7_2019,3876,2019-05-12,2019-05-22,early,1257_2019,NA,NA,1
B,A,3,7,125,6,5,1,BA,7_2019,3877,2019-05-12,2019-05-22,early,1257_2019,NA,NA,1
B,A,3,7,125,6,5,1,BA,7_2019,3878,2019-05-12,2019-05-22,early,1257_2019,NA,NA,1
B,A,3,7,125,6,5,1,BA,7_2019,3879,2019-05-12,2019-05-22,early,1257_2019,NA,NA,1
B,A,3,7,125,6,5,1,BA,7_2019,3880,2019-05-12,2019-05-22,early,1257_2019,NA,NA,1
B,A,3,7,125,6,5,1,BA,7_2019,3881,2019-05-12,2019-05-22,early,1257_2019,NA,NA,1
B,A,3,7,125,6,5,1,BA,7_2019,3882,2019-05-12,2019-05-22,early,1257_2019,NA,NA,1
B,A,3,7,125,6,5,1,BA,7_2019,3883,2019-05-12,2019-05-22,early,1257_2019,NA,NA,1
B,A,3,7,125,6,5,1,BA,7_2019,3884,2019-05-12,2019-05-22,early,1257_2019,NA,NA,1
B,A,3,7,125,6,5,1,BA,7_2019,3885,2019-05-12,2019-05-22,early,1257_2019,NA,NA,1
B,A,3,7,125,6,5,1,BA,7_2019,3886,2019-05-12,2019-05-22,early,1257_2019,NA,NA,1
B,A,3,7,125,6,5,1,BA,7_2019,3887,2019-05-12,2019-05-22,early,1257_2019,NA,NA,1
B,A,3,7,125,6,5,1,BA,7_2019,3888,2019-05-12,2019-05-22,early,1257_2019,NA,NA,1
B,A,3,7,125,6,5,1,BA,7_2019,3889,2019-05-12,2019-05-22,early,1257_2019,NA,NA,1
B,A,3,7,125,6,5,1,BA,7_2019,3890,2019-05-12,2019-05-22,early,1257_2019,NA,NA,1
B,A,3,7,125,6,5,1,BA,7_2019,3891,2019-05-12,2019-05-22,early,1257_2019,NA,NA,1
B,A,3,7,125,6,5,1,BA,7_2019,3892,2019-05-12,2019-05-22,early,1257_2019,NA,NA,1
A,C,3,7,125,6,5,1,AC,7_2019,3893,2019-05-12,2019-05-22,early,1257_2019,NA,NA,-3
A,C,3,7,125,6,5,1,AC,7_2019,3894,2019-05-12,2019-05-22,early,1257_2019,NA,NA,-3
A,B,3,7,125,6,5,1,AB,7_2019,3895,2019-05-12,2019-05-22,early,1257_2019,NA,NA,-1
A,B,3,7,125,6,5,1,AB,7_2019,3896,2019-05-12,2019-05-22,early,1257_2019,NA,NA,-1
A,B,3,7,125,6,5,1,AB,7_2019,3897,2019-05-12,2019-05-22,early,1257_2019,NA,NA,-1
A,B,3,7,125,6,5,1,AB,7_2019,3898,2019-05-12,2019-05-22,early,1257_2019,NA,NA,-1
A,B,3,7,125,6,5,1,AB,7_2019,3899,2019-05-12,2019-05-22,early,1257_2019,NA,NA,-1
A,B,3,7,125,6,5,1,AB,7_2019,3900,2019-05-12,2019-05-22,early,1257_2019,NA,NA,-1
A,B,3,7,125,6,5,1,AB,7_2019,3901,2019-05-12,2019-05-22,early,1257_2019,NA,NA,-1
A,B,3,7,125,6,5,1,AB,7_2019,3902,2019-05-12,2019-05-22,early,1257_2019,NA,NA,-1
A,B,3,7,125,6,5,1,AB,7_2019,3903,2019-05-12,2019-05-22,early,1257_2019,NA,NA,-1
A,B,3,7,125,6,5,1,AB,7_2019,3904,2019-05-12,2019-05-22,early,1257_2019,NA,NA,-1
A,B,3,7,125,6,5,1,AB,7_2019,3905,2019-05-12,2019-05-22,early,1257_2019,NA,NA,-1
A,B,3,7,125,6,5,1,AB,7_2019,3906,2019-05-12,2019-05-22,early,1257_2019,NA,NA,-1
A,B,3,7,125,6,5,1,AB,7_2019,3907,2019-05-12,2019-05-22,early,1257_2019,NA,NA,-1
A,B,3,7,125,6,5,1,AB,7_2019,3908,2019-05-12,2019-05-22,early,1257_2019,NA,NA,-1
A,B,3,7,125,6,5,1,AB,7_2019,3909,2019-05-12,2019-05-22,early,1257_2019,NA,NA,-1
A,B,3,7,125,6,5,1,AB,7_2019,3910,2019-05-12,2019-05-22,early,1257_2019,NA,NA,-1
A,B,3,7,125,6,5,1,AB,7_2019,3911,2019-05-12,2019-05-22,early,1257_2019,NA,NA,-1
A,B,3,7,125,6,5,1,AB,7_2019,3912,2019-05-12,2019-05-22,early,1257_2019,NA,NA,-1
A,B,3,7,125,6,5,1,AB,7_2019,3913,2019-05-12,2019-05-22,early,1257_2019,NA,NA,-1
A,C,3,7,125,6,5,1,AC,7_2019,3914,2019-05-12,2019-05-22,early,1257_2019,NA,NA,-3
A,B,3,7,125,6,5,1,AB,7_2019,3915,2019-05-12,2019-05-22,early,1257_2019,NA,NA,-1
A,B,3,7,125,6,5,1,AB,7_2019,3916,2019-05-12,2019-05-22,early,1257_2019,NA,NA,-1
A,B,3,7,125,6,5,1,AB,7_2019,3917,2019-05-12,2019-05-22,early,1257_2019,NA,NA,-1
A,B,3,7,125,6,5,1,AB,7_2019,3918,2019-05-12,2019-05-22,early,1257_2019,NA,NA,-1
A,B,3,7,125,6,5,1,AB,7_2019,3919,2019-05-12,2019-05-22,early,1257_2019,NA,NA,-1
A,B,3,7,125,6,5,1,AB,7_2019,3920,2019-05-12,2019-05-22,early,1257_2019,NA,NA,-1
A,B,3,7,125,6,5,1,AB,7_2019,3921,2019-05-12,2019-05-22,early,1257_2019,NA,NA,-1
A,B,3,7,125,6,5,1,AB,7_2019,3922,2019-05-12,2019-05-22,early,1257_2019,NA,NA,-1
A,B,3,7,125,6,5,1,AB,7_2019,3923,2019-05-12,2019-05-22,early,1257_2019,NA,NA,-1
A,B,3,7,125,6,5,1,AB,7_2019,3924,2019-05-12,2019-05-22,early,1257_2019,NA,NA,-1
A,B,3,7,125,6,5,1,AB,7_2019,3925,2019-05-12,2019-05-22,early,1257_2019,NA,NA,-1
A,B,3,7,125,6,5,1,AB,7_2019,3926,2019-05-12,2019-05-22,early,1257_2019,NA,NA,-1
A,C,3,7,126,7,6,2,AC,7_2019,3927,2019-05-12,2019-05-22,early,1267_2019,29,low,-3
A,C,3,7,126,7,6,2,AC,7_2019,3928,2019-05-12,2019-05-22,early,1267_2019,29,low,-3
A,C,3,7,126,7,6,2,AC,7_2019,3929,2019-05-12,2019-05-22,early,1267_2019,29,low,-3
A,C,3,7,126,7,6,2,AC,7_2019,3930,2019-05-12,2019-05-22,early,1267_2019,29,low,-3
A,C,3,7,126,7,6,2,AC,7_2019,3931,2019-05-12,2019-05-22,early,1267_2019,29,low,-3
A,C,3,7,126,7,6,2,AC,7_2019,3932,2019-05-12,2019-05-22,early,1267_2019,29,low,-3
B,C,3,7,126,7,6,2,BC,7_2019,3933,2019-05-12,2019-05-22,early,1267_2019,29,low,-2
B,A,3,7,126,7,6,2,BA,7_2019,3934,2019-05-12,2019-05-22,early,1267_2019,29,low,1
A,B,3,7,126,7,6,2,AB,7_2019,3935,2019-05-12,2019-05-22,early,1267_2019,29,low,-1
A,B,3,7,126,7,6,2,AB,7_2019,3936,2019-05-12,2019-05-22,early,1267_2019,29,low,-1
A,B,3,7,126,7,6,2,AB,7_2019,3937,2019-05-12,2019-05-22,early,1267_2019,29,low,-1
A,B,3,7,126,7,6,2,AB,7_2019,3938,2019-05-12,2019-05-22,early,1267_2019,29,low,-1
A,B,3,7,126,7,6,2,AB,7_2019,3939,2019-05-12,2019-05-22,early,1267_2019,29,low,-1
A,B,3,7,126,7,6,2,AB,7_2019,3940,2019-05-12,2019-05-22,early,1267_2019,29,low,-1
A,B,3,7,126,7,6,2,AB,7_2019,3941,2019-05-12,2019-05-22,early,1267_2019,29,low,-1
B,A,3,7,126,7,6,2,BA,7_2019,3942,2019-05-12,2019-05-22,early,1267_2019,29,low,1
A,B,3,7,126,7,6,2,AB,7_2019,3943,2019-05-12,2019-05-22,early,1267_2019,29,low,-1
B,A,3,7,126,7,6,2,BA,7_2019,3944,2019-05-12,2019-05-22,early,1267_2019,29,low,1
B,A,3,7,126,7,6,2,BA,7_2019,3945,2019-05-12,2019-05-22,early,1267_2019,29,low,1
B,A,3,7,126,7,6,2,BA,7_2019,3946,2019-05-12,2019-05-22,early,1267_2019,29,low,1
B,A,3,7,126,7,6,2,BA,7_2019,3947,2019-05-12,2019-05-22,early,1267_2019,29,low,1
B,A,3,7,126,7,6,2,BA,7_2019,3948,2019-05-12,2019-05-22,early,1267_2019,29,low,1
B,A,3,7,126,7,6,2,BA,7_2019,3949,2019-05-12,2019-05-22,early,1267_2019,29,low,1
B,A,3,7,126,7,6,2,BA,7_2019,3950,2019-05-12,2019-05-22,early,1267_2019,29,low,1
B,A,3,7,126,7,6,2,BA,7_2019,3951,2019-05-12,2019-05-22,early,1267_2019,29,low,1
B,A,3,7,126,7,6,2,BA,7_2019,3952,2019-05-12,2019-05-22,early,1267_2019,29,low,1
B,A,3,7,126,7,6,2,BA,7_2019,3953,2019-05-12,2019-05-22,early,1267_2019,29,low,1
B,A,3,7,126,7,6,2,BA,7_2019,3954,2019-05-12,2019-05-22,early,1267_2019,29,low,1
B,A,3,7,126,7,6,2,BA,7_2019,3955,2019-05-12,2019-05-22,early,1267_2019,29,low,1
B,A,3,7,126,7,6,2,BA,7_2019,3956,2019-05-12,2019-05-22,early,1267_2019,29,low,1
B,C,3,7,126,7,6,2,BC,7_2019,3957,2019-05-12,2019-05-22,early,1267_2019,29,low,-2
B,C,3,7,126,7,6,2,BC,7_2019,3958,2019-05-12,2019-05-22,early,1267_2019,29,low,-2
B,C,3,7,126,7,6,2,BC,7_2019,3959,2019-05-12,2019-05-22,early,1267_2019,29,low,-2
B,C,3,7,126,7,6,2,BC,7_2019,3960,2019-05-12,2019-05-22,early,1267_2019,29,low,-2
A,B,3,7,126,7,6,2,AB,7_2019,3961,2019-05-12,2019-05-22,early,1267_2019,29,low,-1
A,B,3,7,126,7,6,2,AB,7_2019,3962,2019-05-12,2019-05-22,early,1267_2019,29,low,-1
A,B,3,7,126,7,6,2,AB,7_2019,3963,2019-05-12,2019-05-22,early,1267_2019,29,low,-1
A,C,3,7,126,7,6,2,AC,7_2019,3964,2019-05-12,2019-05-22,early,1267_2019,29,low,-3
A,C,3,7,126,7,6,2,AC,7_2019,3965,2019-05-12,2019-05-22,early,1267_2019,29,low,-3
A,B,3,7,126,7,6,2,AB,7_2019,3966,2019-05-12,2019-05-22,early,1267_2019,29,low,-1
A,B,3,7,126,7,6,2,AB,7_2019,3967,2019-05-12,2019-05-22,early,1267_2019,29,low,-1
A,B,3,7,126,7,6,2,AB,7_2019,3968,2019-05-12,2019-05-22,early,1267_2019,29,low,-1
A,B,3,7,126,7,6,2,AB,7_2019,3969,2019-05-12,2019-05-22,early,1267_2019,29,low,-1
A,B,3,7,126,7,6,2,AB,7_2019,3970,2019-05-12,2019-05-22,early,1267_2019,29,low,-1
A,B,3,7,126,7,6,2,AB,7_2019,3971,2019-05-12,2019-05-22,early,1267_2019,29,low,-1
A,B,3,7,126,7,6,2,AB,7_2019,3972,2019-05-12,2019-05-22,early,1267_2019,29,low,-1
A,B,3,7,126,7,6,2,AB,7_2019,3973,2019-05-12,2019-05-22,early,1267_2019,29,low,-1
A,B,3,7,126,7,6,2,AB,7_2019,3974,2019-05-12,2019-05-22,early,1267_2019,29,low,-1
A,B,3,7,126,7,6,2,AB,7_2019,3975,2019-05-12,2019-05-22,early,1267_2019,29,low,-1
A,B,3,7,126,7,6,2,AB,7_2019,3976,2019-05-12,2019-05-22,early,1267_2019,29,low,-1
A,B,3,7,126,7,6,2,AB,7_2019,3977,2019-05-12,2019-05-22,early,1267_2019,29,low,-1
A,B,3,7,126,7,6,2,AB,7_2019,3978,2019-05-12,2019-05-22,early,1267_2019,29,low,-1
A,B,3,7,126,7,6,2,AB,7_2019,3979,2019-05-12,2019-05-22,early,1267_2019,29,low,-1
A,B,3,7,126,7,6,2,AB,7_2019,3980,2019-05-12,2019-05-22,early,1267_2019,29,low,-1
A,B,3,7,126,7,6,2,AB,7_2019,3981,2019-05-12,2019-05-22,early,1267_2019,29,low,-1
A,B,3,7,126,7,6,2,AB,7_2019,3982,2019-05-12,2019-05-22,early,1267_2019,29,low,-1
A,B,3,7,126,7,6,2,AB,7_2019,3983,2019-05-12,2019-05-22,early,1267_2019,29,low,-1
A,B,3,7,126,7,6,2,AB,7_2019,3984,2019-05-12,2019-05-22,early,1267_2019,29,low,-1
A,B,3,7,126,7,6,2,AB,7_2019,3985,2019-05-12,2019-05-22,early,1267_2019,29,low,-1
A,B,3,7,126,7,6,2,AB,7_2019,3986,2019-05-12,2019-05-22,early,1267_2019,29,low,-1
A,B,3,7,126,7,6,2,AB,7_2019,3987,2019-05-12,2019-05-22,early,1267_2019,29,low,-1
A,B,3,7,126,7,6,2,AB,7_2019,3988,2019-05-12,2019-05-22,early,1267_2019,29,low,-1
A,B,3,7,126,7,6,2,AB,7_2019,3989,2019-05-12,2019-05-22,early,1267_2019,29,low,-1
A,B,3,7,126,7,6,2,AB,7_2019,3990,2019-05-12,2019-05-22,early,1267_2019,29,low,-1
A,B,3,7,126,7,6,2,AB,7_2019,3991,2019-05-12,2019-05-22,early,1267_2019,29,low,-1
A,B,3,7,126,7,6,2,AB,7_2019,3992,2019-05-12,2019-05-22,early,1267_2019,29,low,-1
A,B,3,7,126,7,6,2,AB,7_2019,3993,2019-05-12,2019-05-22,early,1267_2019,29,low,-1
A,B,3,7,126,7,6,2,AB,7_2019,3994,2019-05-12,2019-05-22,early,1267_2019,29,low,-1
A,B,3,7,126,7,6,2,AB,7_2019,3995,2019-05-12,2019-05-22,early,1267_2019,29,low,-1
A,B,3,7,126,7,6,2,AB,7_2019,3996,2019-05-12,2019-05-22,early,1267_2019,29,low,-1
A,B,3,7,126,7,6,2,AB,7_2019,3997,2019-05-12,2019-05-22,early,1267_2019,29,low,-1
A,C,3,7,126,7,6,2,AC,7_2019,3998,2019-05-12,2019-05-22,early,1267_2019,29,low,-3
A,C,3,7,126,7,6,2,AC,7_2019,3999,2019-05-12,2019-05-22,early,1267_2019,29,low,-3
A,C,3,7,126,7,6,2,AC,7_2019,4000,2019-05-12,2019-05-22,early,1267_2019,29,low,-3
A,B,3,7,126,7,6,2,AB,7_2019,4001,2019-05-12,2019-05-22,early,1267_2019,29,low,-1
A,B,3,7,126,7,6,2,AB,7_2019,4002,2019-05-12,2019-05-22,early,1267_2019,29,low,-1
A,B,3,7,126,7,6,2,AB,7_2019,4003,2019-05-12,2019-05-22,early,1267_2019,29,low,-1
A,B,3,7,126,7,6,2,AB,7_2019,4004,2019-05-12,2019-05-22,early,1267_2019,29,low,-1
A,B,3,7,126,7,6,2,AB,7_2019,4005,2019-05-12,2019-05-22,early,1267_2019,29,low,-1
A,B,3,7,126,7,6,2,AB,7_2019,4006,2019-05-12,2019-05-22,early,1267_2019,29,low,-1
A,B,3,7,126,7,6,2,AB,7_2019,4007,2019-05-12,2019-05-22,early,1267_2019,29,low,-1
A,B,3,7,126,7,6,2,AB,7_2019,4008,2019-05-12,2019-05-22,early,1267_2019,29,low,-1
A,B,3,7,126,7,6,2,AB,7_2019,4009,2019-05-12,2019-05-22,early,1267_2019,29,low,-1
A,B,3,7,126,7,6,2,AB,7_2019,4010,2019-05-12,2019-05-22,early,1267_2019,29,low,-1
A,B,3,7,126,7,6,2,AB,7_2019,4011,2019-05-12,2019-05-22,early,1267_2019,29,low,-1
A,B,3,7,126,7,6,2,AB,7_2019,4012,2019-05-12,2019-05-22,early,1267_2019,29,low,-1
A,B,3,7,126,7,6,2,AB,7_2019,4013,2019-05-12,2019-05-22,early,1267_2019,29,low,-1
A,B,3,7,126,7,6,2,AB,7_2019,4014,2019-05-12,2019-05-22,early,1267_2019,29,low,-1
A,B,3,7,126,7,6,2,AB,7_2019,4015,2019-05-12,2019-05-22,early,1267_2019,29,low,-1
A,B,3,7,126,7,6,2,AB,7_2019,4016,2019-05-12,2019-05-22,early,1267_2019,29,low,-1
A,B,3,7,126,7,6,2,AB,7_2019,4017,2019-05-12,2019-05-22,early,1267_2019,29,low,-1
A,B,3,7,126,7,6,2,AB,7_2019,4018,2019-05-12,2019-05-22,early,1267_2019,29,low,-1
A,B,3,7,126,7,6,2,AB,7_2019,4019,2019-05-12,2019-05-22,early,1267_2019,29,low,-1
A,B,3,7,126,7,6,2,AB,7_2019,4020,2019-05-12,2019-05-22,early,1267_2019,29,low,-1
A,B,3,7,126,7,6,2,AB,7_2019,4021,2019-05-12,2019-05-22,early,1267_2019,29,low,-1
A,B,3,7,126,7,6,2,AB,7_2019,4022,2019-05-12,2019-05-22,early,1267_2019,29,low,-1
A,B,3,7,126,7,6,2,AB,7_2019,4023,2019-05-12,2019-05-22,early,1267_2019,29,low,-1
A,B,3,7,126,7,6,2,AB,7_2019,4024,2019-05-12,2019-05-22,early,1267_2019,29,low,-1
A,B,3,7,126,7,6,2,AB,7_2019,4025,2019-05-12,2019-05-22,early,1267_2019,29,low,-1
A,C,3,7,126,7,6,2,AC,7_2019,4026,2019-05-12,2019-05-22,early,1267_2019,29,low,-3
A,C,3,7,126,7,6,2,AC,7_2019,4027,2019-05-12,2019-05-22,early,1267_2019,29,low,-3
A,C,3,7,126,7,6,2,AC,7_2019,4028,2019-05-12,2019-05-22,early,1267_2019,29,low,-3
A,C,3,7,126,7,6,2,AC,7_2019,4029,2019-05-12,2019-05-22,early,1267_2019,29,low,-3
A,B,3,7,126,7,6,2,AB,7_2019,4030,2019-05-12,2019-05-22,early,1267_2019,29,low,-1
A,B,3,7,126,7,6,2,AB,7_2019,4031,2019-05-12,2019-05-22,early,1267_2019,29,low,-1
A,B,3,7,126,7,6,2,AB,7_2019,4032,2019-05-12,2019-05-22,early,1267_2019,29,low,-1
A,B,3,7,126,7,6,2,AB,7_2019,4033,2019-05-12,2019-05-22,early,1267_2019,29,low,-1
A,B,3,7,126,7,6,2,AB,7_2019,4034,2019-05-12,2019-05-22,early,1267_2019,29,low,-1
A,B,3,7,126,7,6,2,AB,7_2019,4035,2019-05-12,2019-05-22,early,1267_2019,29,low,-1
A,B,3,7,126,7,6,2,AB,7_2019,4036,2019-05-12,2019-05-22,early,1267_2019,29,low,-1
A,B,3,7,126,7,6,2,AB,7_2019,4037,2019-05-12,2019-05-22,early,1267_2019,29,low,-1
A,B,3,7,126,7,6,2,AB,7_2019,4038,2019-05-12,2019-05-22,early,1267_2019,29,low,-1
A,B,3,7,126,7,6,2,AB,7_2019,4039,2019-05-12,2019-05-22,early,1267_2019,29,low,-1
A,B,3,7,126,7,6,2,AB,7_2019,4040,2019-05-12,2019-05-22,early,1267_2019,29,low,-1
A,B,3,7,126,7,6,2,AB,7_2019,4041,2019-05-12,2019-05-22,early,1267_2019,29,low,-1
A,B,3,7,126,7,6,2,AB,7_2019,4042,2019-05-12,2019-05-22,early,1267_2019,29,low,-1
A,B,3,7,126,7,6,2,AB,7_2019,4043,2019-05-12,2019-05-22,early,1267_2019,29,low,-1
A,B,3,7,126,7,6,2,AB,7_2019,4044,2019-05-12,2019-05-22,early,1267_2019,29,low,-1
A,B,3,7,126,7,6,2,AB,7_2019,4045,2019-05-12,2019-05-22,early,1267_2019,29,low,-1
A,B,3,7,126,7,6,2,AB,7_2019,4046,2019-05-12,2019-05-22,early,1267_2019,29,low,-1
A,B,3,7,126,7,6,2,AB,7_2019,4047,2019-05-12,2019-05-22,early,1267_2019,29,low,-1
A,C,3,7,126,7,6,2,AC,7_2019,4048,2019-05-12,2019-05-22,early,1267_2019,29,low,-3
A,C,3,7,126,7,6,2,AC,7_2019,4049,2019-05-12,2019-05-22,early,1267_2019,29,low,-3
A,C,3,7,126,7,6,2,AC,7_2019,4050,2019-05-12,2019-05-22,early,1267_2019,29,low,-3
A,C,3,7,126,7,6,2,AC,7_2019,4051,2019-05-12,2019-05-22,early,1267_2019,29,low,-3
A,C,3,7,126,7,6,2,AC,7_2019,4052,2019-05-12,2019-05-22,early,1267_2019,29,low,-3
A,C,3,7,126,7,6,2,AC,7_2019,4053,2019-05-12,2019-05-22,early,1267_2019,29,low,-3
A,C,3,7,126,7,6,2,AC,7_2019,4054,2019-05-12,2019-05-22,early,1267_2019,29,low,-3
A,C,3,7,126,7,6,2,AC,7_2019,4055,2019-05-12,2019-05-22,early,1267_2019,29,low,-3
A,C,3,7,126,7,6,2,AC,7_2019,4056,2019-05-12,2019-05-22,early,1267_2019,29,low,-3
A,C,3,7,126,7,6,2,AC,7_2019,4057,2019-05-12,2019-05-22,early,1267_2019,29,low,-3
A,C,3,7,126,7,6,2,AC,7_2019,4058,2019-05-12,2019-05-22,early,1267_2019,29,low,-3
A,C,3,7,126,7,6,2,AC,7_2019,4059,2019-05-12,2019-05-22,early,1267_2019,29,low,-3
A,C,3,7,126,7,6,2,AC,7_2019,4060,2019-05-12,2019-05-22,early,1267_2019,29,low,-3
A,C,3,7,126,7,6,2,AC,7_2019,4061,2019-05-12,2019-05-22,early,1267_2019,29,low,-3
A,C,3,7,126,7,6,2,AC,7_2019,4062,2019-05-12,2019-05-22,early,1267_2019,29,low,-3
A,C,3,7,126,7,6,2,AC,7_2019,4063,2019-05-12,2019-05-22,early,1267_2019,29,low,-3
A,B,3,7,126,7,6,2,AB,7_2019,4064,2019-05-12,2019-05-22,early,1267_2019,29,low,-1
A,B,3,7,126,7,6,2,AB,7_2019,4065,2019-05-12,2019-05-22,early,1267_2019,29,low,-1
A,B,3,7,126,7,6,2,AB,7_2019,4066,2019-05-12,2019-05-22,early,1267_2019,29,low,-1
A,B,3,7,126,7,6,2,AB,7_2019,4067,2019-05-12,2019-05-22,early,1267_2019,29,low,-1
A,B,3,7,126,7,6,2,AB,7_2019,4068,2019-05-12,2019-05-22,early,1267_2019,29,low,-1
A,C,3,7,126,7,6,2,AC,7_2019,4069,2019-05-12,2019-05-22,early,1267_2019,29,low,-3
A,C,3,7,126,7,6,2,AC,7_2019,4070,2019-05-12,2019-05-22,early,1267_2019,29,low,-3
A,C,3,7,126,7,6,2,AC,7_2019,4071,2019-05-12,2019-05-22,early,1267_2019,29,low,-3
B,A,3,7,126,7,6,2,BA,7_2019,4072,2019-05-12,2019-05-22,early,1267_2019,29,low,1
B,C,3,7,126,7,6,2,BC,7_2019,4073,2019-05-12,2019-05-22,early,1267_2019,29,low,-2
B,C,3,7,126,7,6,2,BC,7_2019,4074,2019-05-12,2019-05-22,early,1267_2019,29,low,-2
B,A,3,7,126,7,6,2,BA,7_2019,4075,2019-05-12,2019-05-22,early,1267_2019,29,low,1
B,A,3,7,126,7,6,2,BA,7_2019,4076,2019-05-12,2019-05-22,early,1267_2019,29,low,1
B,A,3,7,126,7,6,2,BA,7_2019,4077,2019-05-12,2019-05-22,early,1267_2019,29,low,1
B,A,3,7,126,7,6,2,BA,7_2019,4078,2019-05-12,2019-05-22,early,1267_2019,29,low,1
B,A,3,7,126,7,6,2,BA,7_2019,4079,2019-05-12,2019-05-22,early,1267_2019,29,low,1
B,A,3,7,126,7,6,2,BA,7_2019,4080,2019-05-12,2019-05-22,early,1267_2019,29,low,1
B,A,3,7,126,7,6,2,BA,7_2019,4081,2019-05-12,2019-05-22,early,1267_2019,29,low,1
B,A,3,7,126,7,6,2,BA,7_2019,4082,2019-05-12,2019-05-22,early,1267_2019,29,low,1
B,A,3,7,126,7,6,2,BA,7_2019,4083,2019-05-12,2019-05-22,early,1267_2019,29,low,1
B,C,3,7,126,7,6,2,BC,7_2019,4084,2019-05-12,2019-05-22,early,1267_2019,29,low,-2
B,C,3,7,126,7,6,2,BC,7_2019,4085,2019-05-12,2019-05-22,early,1267_2019,29,low,-2
B,A,3,7,126,7,6,2,BA,7_2019,4086,2019-05-12,2019-05-22,early,1267_2019,29,low,1
B,A,3,7,126,7,6,2,BA,7_2019,4087,2019-05-12,2019-05-22,early,1267_2019,29,low,1
B,A,3,7,126,7,6,2,BA,7_2019,4088,2019-05-12,2019-05-22,early,1267_2019,29,low,1
B,A,3,7,126,7,6,2,BA,7_2019,4089,2019-05-12,2019-05-22,early,1267_2019,29,low,1
B,A,3,7,126,7,6,2,BA,7_2019,4090,2019-05-12,2019-05-22,early,1267_2019,29,low,1
A,C,3,7,126,7,6,2,AC,7_2019,4091,2019-05-12,2019-05-22,early,1267_2019,29,low,-3
A,C,3,7,126,7,6,2,AC,7_2019,4092,2019-05-12,2019-05-22,early,1267_2019,29,low,-3
A,C,3,7,126,7,6,2,AC,7_2019,4093,2019-05-12,2019-05-22,early,1267_2019,29,low,-3
A,C,3,7,126,7,6,2,AC,7_2019,4094,2019-05-12,2019-05-22,early,1267_2019,29,low,-3
A,B,3,7,126,7,6,2,AB,7_2019,4095,2019-05-12,2019-05-22,early,1267_2019,29,low,-1
A,B,3,7,126,7,6,2,AB,7_2019,4096,2019-05-12,2019-05-22,early,1267_2019,29,low,-1
A,B,3,7,126,7,6,2,AB,7_2019,4097,2019-05-12,2019-05-22,early,1267_2019,29,low,-1
A,B,3,7,126,7,6,2,AB,7_2019,4098,2019-05-12,2019-05-22,early,1267_2019,29,low,-1
A,B,3,7,126,7,6,2,AB,7_2019,4099,2019-05-12,2019-05-22,early,1267_2019,29,low,-1
A,B,3,7,126,7,6,2,AB,7_2019,4100,2019-05-12,2019-05-22,early,1267_2019,29,low,-1
A,B,3,7,126,7,6,2,AB,7_2019,4101,2019-05-12,2019-05-22,early,1267_2019,29,low,-1
